-85.0,91.0,-22.0
-73.0,67.0,-9.0
-42.0,36.0,6.0
43.0,15.0,16.0
43.0,15.0,16.0
100.0,42.0,-26.0
79.0,35.0,-48.0
31.0,30.0,-55.0
-14.0,29.0,-46.0
-45.0,29.0,-25.0
-63.0,28.0,-5.0
-64.0,19.0,10.0
-39.0,1.0,23.0
5.0,-6.0,29.0
48.0,-1.0,32.0
9999,9999,9999
0.0,0.0,0.0
1.0,1.0,1.0
